Date	FinalDate	Value
2018-09-20	2019-02-08	167
2018-09-20	2019-03-12	203.062874251497
2018-09-20	2019-04-08	203.062874251497
2018-09-20	2019-05-09	203.062874251497
2018-09-20	2019-06-10	203.062874251497
2018-09-20	2019-07-08	203.062874251497
2018-09-20	2019-08-08	203.062874251497
2018-09-20	2019-09-09	203.062874251497
2018-09-20	2019-10-08	203.062874251497
2018-09-20	2019-11-08	203.062874251497
2018-09-20	2019-12-09	203.062874251497
2018-09-20	2020-01-09	203.062874251497
2018-09-21	2018-09-21	491.713928571429
2018-09-21	2018-10-08	448
2018-09-21	2018-11-09	277.592694386694
2018-09-21	2018-12-10	217.397250361795
2018-09-21	2019-01-09	185.786885245902
2018-09-21	2019-02-08	167.5
2018-09-21	2019-03-12	167.5
2018-09-21	2019-04-08	167.5
2018-09-24	2018-09-24	441.870238095238
2018-09-24	2018-11-09	294.977315541601
2018-09-24	2018-12-10	241.437699680511
2018-09-24	2019-01-09	193.111111111111
2018-09-24	2019-02-08	172
2018-09-24	2019-03-12	172
2018-09-24	2019-04-08	172
2018-09-25	2018-09-25	441.870238095238
2018-09-25	2018-11-09	319.841874462597
2018-09-25	2018-12-10	262.078125
2018-09-25	2019-01-09	205.014285714286
2018-09-25	2019-02-08	177.5
2018-09-25	2019-03-12	175.865617433414
2018-09-25	2019-04-08	175.865617433414
2018-09-26	2018-09-26	441.870238095238
2018-09-26	2018-11-09	343.251342975207
2018-09-26	2018-12-10	276.496930946292
2018-09-26	2019-01-09	211.849747474747
2018-09-26	2019-02-08	184
2018-09-26	2019-03-12	175.800847457627
2018-09-26	2019-04-08	175.800847457627
2018-09-27	2018-09-27	441.870238095238
2018-09-27	2018-11-09	346.035725165563
2018-09-27	2018-12-10	275.358909090909
2018-09-27	2019-01-09	211
2018-09-27	2019-02-08	185
2018-09-27	2019-03-12	185
2018-09-27	2019-04-08	185
2018-09-27	2019-05-09	185
2018-09-27	2019-06-10	185
2018-09-27	2019-07-08	185
2018-09-28	2018-09-28	441.870238095238
2018-09-28	2018-11-09	336.75684596577
2018-09-28	2018-12-10	263.892312138728
2018-09-28	2019-01-09	198.716666666667
2018-10-01	2018-10-01	386.473869047619
2018-10-01	2018-11-09	310.282894168467
2018-10-01	2018-12-10	217.626552598226
2018-10-01	2019-01-09	180.089173789174
2018-10-01	2019-02-08	173.5
2018-10-01	2019-03-12	167.445974576271
2018-10-01	2019-04-08	167.445974576271
2018-10-01	2019-05-09	209.971590909091
2018-10-01	2019-06-10	209.971590909091
2018-10-01	2019-07-08	209.971590909091
2018-10-01	2019-08-08	209.971590909091
2018-10-01	2019-09-09	209.971590909091
2018-10-01	2019-10-08	209.971590909091
2018-10-01	2019-11-08	209.971590909091
2018-10-01	2019-12-09	209.971590909091
2018-10-01	2020-01-09	209.971590909091
2018-10-02	2018-10-02	386.473869047619
2018-10-02	2018-11-09	300.925806451613
2018-10-02	2018-12-10	204.760276243094
2018-10-02	2019-01-09	174.684848484848
2018-10-02	2019-02-08	170
2018-10-02	2019-03-12	169.598214285714
2018-10-02	2019-04-08	170
2018-10-02	2019-05-09	170
2018-10-03	2018-10-03	386.473869047619
2018-10-03	2018-11-09	282.092522321429
2018-10-03	2018-12-10	193.924693042292
2018-10-03	2019-01-09	170.227145359019
2018-10-03	2019-02-08	167.485074626866
2018-10-03	2019-03-12	166.198520111308
2018-10-03	2019-04-08	166.198520111308
2018-10-03	2019-05-09	181
2018-10-03	2019-06-10	181
2018-10-03	2019-07-08	181
2018-10-04	2018-10-04	386.473869047619
2018-10-04	2018-11-09	274.543188405797
2018-10-04	2018-12-10	193.804761904762
2018-10-04	2019-01-09	169.359375
2018-10-04	2019-02-08	167
2018-10-04	2019-03-12	167
2018-10-04	2019-04-08	167
2018-10-05	2018-10-05	386.473869047619
2018-10-05	2018-11-09	279.940298507463
2018-10-05	2018-12-10	201.28202247191
2018-10-05	2019-01-09	172.285714285714
2018-10-05	2019-02-08	170
2018-10-05	2019-03-12	42.35
2018-10-05	2019-04-08	155
2018-10-05	2019-05-09	155
2018-10-05	2019-06-10	267.331147540984
2018-10-05	2019-07-08	267.331147540984
2018-10-05	2019-08-08	221.641304347826
2018-10-05	2019-09-09	221.641304347826
2018-10-05	2019-10-08	221.641304347826
2018-10-05	2019-11-08	221.641304347826
2018-10-05	2019-12-09	221.641304347826
2018-10-05	2020-01-09	221.641304347826
2018-10-08	2018-10-08	325.930357142857
2018-10-08	2018-11-09	276.188507462687
2018-10-08	2018-12-10	195.183971220146
2018-10-08	2019-01-09	169.104810126582
2018-10-08	2019-02-08	168.842105263158
2018-10-08	2019-03-12	168.842105263158
2018-10-08	2019-04-08	168.842105263158
2018-10-08	2019-05-09	209.902179691653
2018-10-08	2019-06-10	209.902179691653
2018-10-08	2019-07-08	209.902179691653
2018-10-08	2019-08-08	209.902179691653
2018-10-08	2019-09-09	209.902179691653
2018-10-08	2019-10-08	209.902179691653
2018-10-08	2019-11-08	209.902179691653
2018-10-08	2019-12-09	209.902179691653
2018-10-08	2020-01-09	209.902179691653
2018-10-09	2018-10-09	325.930357142857
2018-10-09	2018-11-09	275.239130434783
2018-10-09	2018-12-10	190.916030534351
2018-10-09	2019-01-09	168
2018-10-09	2019-02-08	166.05
2018-10-09	2019-03-12	167.059830508475
2018-10-09	2019-04-08	167.059830508475
2018-10-09	2019-05-09	185
2018-10-09	2019-06-10	185
2018-10-09	2019-07-08	185
2018-10-09	2019-08-08	228.058823529412
2018-10-09	2019-09-09	228.058823529412
2018-10-09	2019-10-08	228.058823529412
2018-10-09	2019-11-08	228.058823529412
2018-10-09	2019-12-09	228.058823529412
2018-10-09	2020-01-09	212
2018-10-10	2018-10-10	325.930357142857
2018-10-10	2018-11-09	273.754326923077
2018-10-10	2018-12-10	182.36779264214
2018-10-10	2019-01-09	162.301867219917
2018-10-10	2019-02-08	162.393571428571
2018-10-10	2019-03-12	161.525608301862
2018-10-10	2019-04-08	161.525608301862
2018-10-11	2018-10-11	325.930357142857
2018-10-11	2018-11-09	269.009090909091
2018-10-11	2018-12-10	177.509011627907
2018-10-11	2019-01-09	159.583209876543
2018-10-11	2019-02-08	157.764705882353
2018-10-11	2019-03-12	157.769230769231
2018-10-11	2019-04-08	159.130434782609
2018-10-11	2019-05-09	175
2018-10-11	2019-06-10	179.460491803279
2018-10-11	2019-07-08	179.460491803279
2018-10-11	2019-08-08	225.831032608696
2018-10-11	2019-09-09	225.831032608696
2018-10-11	2019-10-08	225.831032608696
2018-10-11	2019-11-08	225.831032608696
2018-10-11	2019-12-09	225.831032608696
2018-10-11	2020-01-09	225.831032608696
2018-10-15	2018-10-15	270.279702380952
2018-10-15	2018-11-09	260.692857142857
2018-10-15	2018-12-10	164.731187010078
2018-10-15	2019-01-09	149.938253968254
2018-10-15	2019-02-08	150.003333333333
2018-10-15	2019-03-12	151.66807074328
2018-10-15	2019-04-08	151.66807074328
2018-10-15	2019-05-09	160.716016427105
2018-10-15	2019-06-10	178.05368852459
2018-10-15	2019-07-08	178.05368852459
2018-10-15	2019-08-08	219.666666666667
2018-10-15	2019-09-09	219.666666666667
2018-10-15	2019-10-08	219.666666666667
2018-10-15	2019-11-08	219.666666666667
2018-10-15	2019-12-09	219.666666666667
2018-10-15	2020-01-09	219.666666666667
2018-10-16	2018-10-16	270.279702380952
2018-10-16	2018-11-09	255.932452830189
2018-10-16	2018-12-10	155.510285714286
2018-10-16	2019-01-09	141.902578475336
2018-10-16	2019-02-08	144.351351351351
2018-10-16	2019-03-12	145.01
2018-10-16	2019-04-08	153.335903669951
2018-10-16	2019-05-09	168.8125
2018-10-16	2019-06-10	168.8125
2018-10-16	2019-07-08	168.8125
2018-10-16	2019-08-08	233.418191056911
2018-10-16	2019-09-09	233.418191056911
2018-10-16	2019-10-08	233.418191056911
2018-10-16	2019-11-08	233.418191056911
2018-10-16	2019-12-09	182.386270491803
2018-10-16	2020-01-09	182.386270491803
2018-10-17	2018-10-17	270.279702380952
2018-10-17	2018-11-09	254.5
2018-10-17	2018-12-10	154.903225806452
2018-10-17	2019-01-09	139.035460992908
2018-10-17	2019-02-08	146.474576271186
2018-10-17	2019-03-12	146.474576271186
2018-10-17	2019-04-08	148
2018-10-17	2019-05-09	171
2018-10-17	2019-06-10	171
2018-10-17	2019-07-08	171
2018-10-17	2019-08-08	220.429347826087
2018-10-17	2019-09-09	220.429347826087
2018-10-17	2019-10-08	220.429347826087
2018-10-17	2019-11-08	220.429347826087
2018-10-17	2019-12-09	220.429347826087
2018-10-17	2020-01-09	220.429347826087
2018-10-18	2018-10-18	270.279702380952
2018-10-18	2018-11-09	251
2018-10-18	2018-12-10	150.308139534884
2018-10-18	2019-01-09	139.740776699029
2018-10-18	2019-02-08	144
2018-10-18	2019-03-12	146
2018-10-18	2019-04-08	148
2018-10-18	2019-05-09	172.834792326318
2018-10-18	2019-06-10	172.834792326318
2018-10-18	2019-07-08	172.834792326318
2018-10-18	2019-08-08	217
2018-10-18	2019-09-09	217
2018-10-18	2019-10-08	217
2018-10-18	2019-11-08	217
2018-10-18	2019-12-09	217
2018-10-18	2020-01-09	217
2018-10-19	2018-10-19	270.279702380952
2018-10-19	2018-11-09	251.152516522623
2018-10-19	2018-12-10	133.433885017422
2018-10-19	2019-01-09	128.124345238095
2018-10-19	2019-02-08	136.838888888889
2018-10-19	2019-03-12	137.666666666667
2018-10-19	2019-04-08	140
2018-10-19	2019-05-09	154.5
2018-10-19	2019-06-10	173.377049180328
2018-10-19	2019-07-08	173.377049180328
2018-10-19	2019-08-08	212.508152173913
2018-10-19	2019-09-09	212.508152173913
2018-10-19	2019-10-08	212.508152173913
2018-10-19	2019-11-08	212.508152173913
2018-10-19	2019-12-09	212.508152173913
2018-10-19	2020-01-09	212.508152173913
2018-10-22	2018-10-22	229.709107142857
2018-10-22	2018-11-09	248.88
2018-10-22	2018-12-10	125.057142857143
2018-10-22	2019-01-09	114.051821493625
2018-10-22	2019-02-08	124.974509803922
2018-10-22	2019-03-12	133.464577455855
2018-10-22	2019-04-08	133.464577455855
2018-10-22	2019-05-09	163.5
2018-10-22	2019-06-10	163.5
2018-10-22	2019-07-08	163.5
2018-10-22	2019-08-08	210.578804347826
2018-10-22	2019-09-09	210.578804347826
2018-10-22	2019-10-08	210.578804347826
2018-10-22	2019-11-08	210.578804347826
2018-10-22	2019-12-09	210.578804347826
2018-10-22	2020-01-09	210.578804347826
2018-10-23	2018-10-23	229.709107142857
2018-10-23	2018-11-09	250
2018-10-23	2018-12-10	124.666666666667
2018-10-23	2019-01-09	118.91185770751
2018-10-23	2019-02-08	130.888888888889
2018-10-23	2019-03-12	133
2018-10-23	2019-04-08	139
2018-10-23	2019-05-09	151
2018-10-23	2019-06-10	169.986587183308
2018-10-23	2019-07-08	169.986587183308
2018-10-23	2019-08-08	215.322222222222
2018-10-23	2019-09-09	215.322222222222
2018-10-23	2019-10-08	215.322222222222
2018-10-23	2019-11-08	215.322222222222
2018-10-23	2019-12-09	215.322222222222
2018-10-23	2020-01-09	215.322222222222
2018-10-24	2018-10-24	229.709107142857
2018-10-24	2018-12-10	129.486206896552
2018-10-24	2019-01-09	119.652325581395
2018-10-24	2019-02-08	129.211764705882
2018-10-24	2019-03-12	138
2018-10-24	2019-04-08	138
2018-10-24	2019-05-09	197.166666666667
2018-10-24	2019-06-10	197.166666666667
2018-10-24	2019-07-08	197.166666666667
2018-10-24	2019-08-08	197.166666666667
2018-10-24	2019-09-09	197.166666666667
2018-10-24	2019-10-08	197.166666666667
2018-10-24	2019-11-08	197.166666666667
2018-10-24	2019-12-09	197.166666666667
2018-10-24	2020-01-09	197.166666666667
2018-10-25	2018-10-25	229.709107142857
2018-10-25	2018-12-10	130.171091445428
2018-10-25	2019-01-09	121.911504424779
2018-10-25	2019-02-08	129
2018-10-25	2019-03-12	138
2018-10-25	2019-04-08	138
2018-10-25	2019-05-09	169.859236002093
2018-10-25	2019-06-10	169.859236002093
2018-10-25	2019-07-08	169.859236002093
2018-10-25	2019-08-08	214.083333333333
2018-10-25	2019-09-09	214.083333333333
2018-10-25	2019-10-08	214.083333333333
2018-10-25	2019-11-08	214.083333333333
2018-10-25	2019-12-09	214.083333333333
2018-10-25	2020-01-09	214.083333333333
2018-10-26	2018-10-26	229.709107142857
2018-10-26	2018-12-10	131.289855072464
2018-10-26	2019-01-09	123.78875
2018-10-26	2019-02-08	133
2018-10-26	2019-03-12	142.152542372881
2018-10-26	2019-04-08	142.152542372881
2018-10-26	2019-05-09	197
2018-10-26	2019-06-10	197
2018-10-26	2019-07-08	197
2018-10-26	2019-08-08	197
2018-10-26	2019-09-09	197
2018-10-26	2019-10-08	197
2018-10-26	2019-11-08	197
2018-10-26	2019-12-09	197
2018-10-26	2020-01-09	197
2018-10-29	2018-10-29	142.603392857143
2018-10-29	2018-12-10	147
2018-10-29	2019-01-09	142.030576923077
2018-10-29	2019-02-08	150
2018-10-29	2019-03-12	150
2018-10-29	2019-04-08	150
2018-10-29	2019-08-08	220
2018-10-29	2019-09-09	220
2018-10-29	2019-10-08	220
2018-10-29	2019-11-08	220
2018-10-29	2019-12-09	220
2018-10-29	2020-01-09	220
2018-10-30	2018-10-30	142.603392857143
2018-10-30	2018-12-10	145.246861924686
2018-10-30	2019-01-09	144.53813559322
2018-10-30	2019-02-08	144
2018-10-30	2019-03-12	155.902914881728
2018-10-30	2019-04-08	155.902914881728
2018-10-30	2019-05-09	164.128879362396
2018-10-30	2019-06-10	164.128879362396
2018-10-30	2019-07-08	164.128879362396
2018-10-31	2018-10-31	142.603392857143
2018-10-31	2018-12-10	133.12602739726
2018-10-31	2019-01-09	127.164272467903
2018-10-31	2019-02-08	133.999230769231
2018-10-31	2019-03-12	140.604
2018-10-31	2019-04-08	150.176455965287
2018-10-31	2019-05-09	197.153102726151
2018-10-31	2019-06-10	197.153102726151
2018-10-31	2019-07-08	197.153102726151
2018-10-31	2019-08-08	197.153102726151
2018-10-31	2019-09-09	197.153102726151
2018-10-31	2019-10-08	197.153102726151
2018-10-31	2019-11-08	197.153102726151
2018-10-31	2019-12-09	197.153102726151
2018-10-31	2020-01-09	197.153102726151
2018-11-01	2018-11-01	142.603392857143
2018-11-01	2018-12-10	128.125
2018-11-01	2019-01-09	121.757761732852
2018-11-01	2019-02-08	129.058823529412
2018-11-01	2019-03-12	139.75
2018-11-01	2019-04-08	144.032258064516
2018-11-01	2019-05-09	199.249150284507
2018-11-01	2019-06-10	199.249150284507
2018-11-01	2019-07-08	199.249150284507
2018-11-01	2019-08-08	199.249150284507
2018-11-01	2019-09-09	199.249150284507
2018-11-01	2019-10-08	199.249150284507
2018-11-01	2019-11-08	199.249150284507
2018-11-01	2019-12-09	199.249150284507
2018-11-01	2020-01-09	199.249150284507
2018-11-05	2018-11-05	149.936904761905
2018-11-05	2018-12-10	125.998888888889
2018-11-05	2019-01-09	116.644483362522
2018-11-05	2019-02-08	125.166666666667
2018-11-05	2019-03-12	136
2018-11-05	2019-04-08	139.806451612903
2018-11-05	2019-05-09	166.239926739927
2018-11-05	2019-06-10	166.239926739927
2018-11-05	2019-07-08	166.239926739927
2018-11-05	2019-08-08	209.223731884058
2018-11-05	2019-09-09	209.223731884058
2018-11-05	2019-10-08	209.223731884058
2018-11-05	2019-11-08	209.223731884058
2018-11-05	2019-12-09	209.223731884058
2018-11-05	2020-01-09	209.223731884058
2018-11-06	2018-11-06	149.936904761905
2018-11-06	2018-12-10	128.268292682927
2018-11-06	2019-01-09	116
2018-11-06	2019-02-08	125.21875
2018-11-06	2019-03-12	138
2018-11-06	2019-04-08	138
2018-11-06	2019-05-09	165.463636363636
2018-11-06	2019-06-10	165.463636363636
2018-11-06	2019-07-08	165.463636363636
2018-11-06	2019-08-08	214.9
2018-11-06	2019-09-09	214.9
2018-11-06	2019-10-08	214.9
2018-11-06	2019-11-08	214.9
2018-11-06	2019-12-09	214.9
2018-11-06	2020-01-09	214.9
2018-11-07	2018-11-07	149.936904761905
2018-11-07	2018-12-10	125.1
2018-11-07	2019-01-09	108.885733512786
2018-11-07	2019-02-08	119.070687984496
2018-11-07	2019-03-12	135.540431256511
2018-11-07	2019-04-08	135.540431256511
2018-11-07	2019-05-09	163.818181818182
2018-11-07	2019-06-10	163.818181818182
2018-11-07	2019-07-08	163.818181818182
2018-11-07	2019-08-08	210.444444444444
2018-11-07	2019-09-09	210.444444444444
2018-11-07	2019-10-08	210.444444444444
2018-11-07	2019-11-08	210.444444444444
2018-11-07	2019-12-09	210.444444444444
2018-11-07	2020-01-09	210.444444444444
2018-11-08	2018-11-08	149.936904761905
2018-11-08	2018-12-10	124.325
2018-11-08	2019-01-09	100.033287671233
2018-11-08	2019-02-08	110.9519524618
2018-11-08	2019-03-12	126.083333333333
2018-11-08	2019-04-08	132.8125
2018-11-08	2019-05-09	160.169444444444
2018-11-08	2019-06-10	160.169444444444
2018-11-08	2019-07-08	160.169444444444
2018-11-08	2019-08-08	208
2018-11-08	2019-09-09	208
2018-11-08	2019-10-08	208
2018-11-08	2019-11-08	208
2018-11-08	2019-12-09	208
2018-11-08	2020-01-09	208
2018-11-09	2018-11-09	149.936904761905
2018-11-09	2018-12-10	120.24
2018-11-09	2019-01-09	89.4395833333333
2018-11-09	2019-02-08	104.932963549921
2018-11-09	2019-03-12	121.9375
2018-11-09	2019-04-08	130.25
2018-11-09	2019-05-09	158
2018-11-09	2019-06-10	158
2018-11-09	2019-07-08	158
2018-11-09	2019-08-08	202.583333333333
2018-11-09	2019-09-09	202.583333333333
2018-11-09	2019-10-08	202.583333333333
2018-11-09	2019-11-08	202.583333333333
2018-11-09	2019-12-09	202.583333333333
2018-11-09	2020-01-09	202.583333333333
2018-11-12	2018-11-12	120.95869047619
2018-11-12	2018-12-10	115.787234042553
2018-11-12	2019-01-09	86.3132307692308
2018-11-12	2019-02-08	99.6437346437346
2018-11-12	2019-03-12	119.721074380165
2018-11-12	2019-04-08	128.277777777778
2018-11-12	2019-05-09	153.3
2018-11-12	2019-06-10	153.3
2018-11-12	2019-07-08	153.3
2018-11-12	2019-08-08	199.75
2018-11-12	2019-09-09	199.75
2018-11-12	2019-10-08	199.75
2018-11-12	2019-11-08	199.75
2018-11-12	2019-12-09	199.75
2018-11-12	2020-01-09	199.75
2018-11-13	2018-11-13	120.95869047619
2018-11-13	2018-12-10	114
2018-11-13	2019-01-09	77.4545945945946
2018-11-13	2019-02-08	95.0843333333333
2018-11-13	2019-03-12	115.660243407708
2018-11-13	2019-04-08	126.4
2018-11-13	2019-05-09	152.105263157895
2018-11-13	2019-06-10	152.105263157895
2018-11-13	2019-07-08	152.105263157895
2018-11-13	2019-08-08	200.29203539823
2018-11-13	2019-09-09	200.29203539823
2018-11-13	2019-10-08	200.29203539823
2018-11-13	2019-11-08	200.29203539823
2018-11-13	2019-12-09	200.29203539823
2018-11-13	2020-01-09	200.29203539823
2018-11-14	2018-11-14	120.95869047619
2018-11-14	2018-12-10	118.5
2018-11-14	2019-01-09	76.3790697674419
2018-11-14	2019-02-08	94.59375
2018-11-14	2019-03-12	109.413793103448
2018-11-14	2019-04-08	125
2018-11-14	2019-05-09	141
2018-11-14	2019-06-10	155.172131147541
2018-11-14	2019-07-08	155.172131147541
2018-11-14	2019-08-08	196.667222222222
2018-11-14	2019-09-09	196.667222222222
2018-11-14	2019-10-08	196.667222222222
2018-11-14	2019-11-08	196.667222222222
2018-11-14	2019-12-09	196.667222222222
2018-11-14	2020-01-09	196.667222222222
2018-11-16	2018-11-16	120.95869047619
2018-11-16	2019-01-09	79
2018-11-16	2019-02-08	111.826666666667
2018-11-16	2019-03-12	111.826666666667
2018-11-16	2019-04-08	111.826666666667
2018-11-16	2019-05-09	148.5
2018-11-16	2019-06-10	148.5
2018-11-16	2019-07-08	148.5
2018-11-19	2018-11-19	119.207738095238
2018-11-19	2019-01-09	81
2018-11-19	2019-02-08	97.5322580645161
2018-11-19	2019-03-12	112.5
2018-11-19	2019-04-08	129.262463343109
2018-11-19	2019-05-09	154.636363636364
2018-11-19	2019-06-10	154.636363636364
2018-11-19	2019-07-08	154.636363636364
2018-11-20	2018-11-20	119.207738095238
2018-11-20	2019-02-08	98
2018-11-20	2019-05-09	153.6
2018-11-20	2019-06-10	153.6
2018-11-20	2019-07-08	153.6
2018-11-20	2019-08-08	195.3
2018-11-20	2019-09-09	195.3
2018-11-20	2019-10-08	195.3
2018-11-20	2019-11-08	195.3
2018-11-20	2019-12-09	195.3
2018-11-20	2020-01-09	195.3
2018-11-21	2018-11-21	119.207738095238
2018-11-21	2019-01-09	80.9166666666667
2018-11-21	2019-02-08	96.5277777777778
2018-11-21	2019-03-12	114
2018-11-21	2019-04-08	129
2018-11-21	2019-05-09	155
2018-11-21	2019-06-10	155
2018-11-21	2019-07-08	155
2018-11-21	2019-08-08	196.2
2018-11-21	2019-09-09	196.2
2018-11-21	2019-10-08	196.2
2018-11-21	2019-11-08	196.2
2018-11-21	2019-12-09	196.2
2018-11-21	2020-01-09	196.2
2018-11-22	2018-11-22	119.207738095238
2018-11-22	2019-01-09	81
2018-11-22	2019-02-08	100
2018-11-22	2019-03-12	120.21186440678
2018-11-22	2019-04-08	120.21186440678
2018-11-22	2019-05-09	150.543956043956
2018-11-22	2019-06-10	150.543956043956
2018-11-22	2019-07-08	150.543956043956
2018-11-22	2019-08-08	196
2018-11-22	2019-09-09	196
2018-11-22	2019-10-08	196
2018-11-22	2019-11-08	196
2018-11-22	2019-12-09	196
2018-11-22	2020-01-09	196
2018-11-22	2020-02-10	169
2018-11-22	2020-03-09	169
2018-11-22	2020-04-08	169
2018-11-22	2020-05-11	169
2018-11-22	2020-06-08	169
2018-11-22	2020-07-08	169
2018-11-22	2020-08-10	169
2018-11-22	2020-09-09	169
2018-11-22	2020-10-08	169
2018-11-22	2020-11-10	169
2018-11-22	2020-12-08	169
2018-11-22	2021-01-11	169
2018-11-23	2018-11-23	119.207738095238
2018-11-23	2019-01-09	73.875
2018-11-23	2019-02-08	87.7142857142857
2018-11-23	2019-03-12	109
2018-11-23	2019-04-08	123.139473684211
2018-11-23	2019-05-09	152.354347826087
2018-11-23	2019-06-10	152.354347826087
2018-11-23	2019-07-08	152.354347826087
2018-11-23	2019-08-08	187.5
2018-11-23	2019-09-09	187.5
2018-11-23	2019-10-08	187.5
2018-11-23	2019-11-08	187.5
2018-11-23	2019-12-09	187.5
2018-11-23	2020-01-09	187.5
2018-11-26	2018-11-26	100.715119047619
2018-11-26	2019-01-09	58.4611111111111
2018-11-26	2019-02-08	79.4714285714286
2018-11-26	2019-03-12	98.7169373549884
2018-11-26	2019-04-08	113.01
2018-11-26	2019-05-09	136.846153846154
2018-11-26	2019-06-10	147.562161560715
2018-11-26	2019-07-08	147.562161560715
2018-11-26	2019-08-08	180.954545454545
2018-11-26	2019-09-09	180.954545454545
2018-11-26	2019-10-08	180.954545454545
